pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,season
FF,2026-06-16,92.3,1.87,6.21,"Matsui, Yuki",699625,673513,strikeout,swinging_strike,,,,,12.0,Jimmy Crooks strikes out swinging.,R,L,L,STL,SD,S,2.0,,0,2,2026,0.61,1.69,0.9035684814693324,3.814663046382978,,676475.0,691026.0,2,5,Bot,,,,,,,-3.729394700524973,-134.33126268632353,-3.807969039404668,8.16669174996942,28.73291996859124,-11.067307201335511,3.200697179,1.615305118,,,,91.6,2426.0,5.8,823045,660710,664034,665487,592518,593428,657757,701538,669392,54.69,,0.0,0.0,1.0,0.0,0.0,,41,4,4-Seam Fastball,3,1,3,1,1,3,3,1,Standard,Standard,161.0,-0.017,-0.195,58.1,4.9,0.698480136,,0.195,,2,2,0.796,0.796,30,24,31,25,1,2,3.0,1.0,3.0,1.0,0.98,0.61,0.61,56.6,0.9302786369323376,30.31663760603892,33.38009587251863,27.31153684759996,25.571039080504377,2026
ST,2026-06-16,80.4,1.88,6.13,"Matsui, Yuki",699625,673513,,foul,,,,,14.0,,R,L,L,STL,SD,S,,,0,2,2026,-0.78,0.04,0.8829842424646465,2.1827429403667993,,676475.0,691026.0,2,5,Bot,,,,,,,-0.6758103999544798,-117.10388319111684,-1.9326738607946672,-7.112828779991137,21.28997980574306,-31.67126101264884,3.200697179,1.615305118,9.0,58.8,-13.0,79.6,2855.0,5.6,823045,660710,664034,665487,592518,593428,657757,701538,669392,54.89,,,,,,,,41,3,Sweeper,3,1,3,1,1,3,3,1,Strategic,Standard,315.0,0.0,0.0,81.0,7.4,,,0.0,88.0,2,2,0.796,0.796,30,24,31,25,1,2,3.0,1.0,3.0,1.0,3.47,-0.78,-0.78,53.0,18.595594246505325,-17.308964156981972,45.37207614213148,26.002422569953637,41.923146130078365,2026
SL,2026-06-16,86.8,1.92,6.11,"Matsui, Yuki",699625,673513,,called_strike,,,,,4.0,,R,L,L,STL,SD,S,,,0,1,2026,-0.09,0.54,-0.4648456100818712,2.2532706303957193,,676475.0,691026.0,2,5,Bot,,,,,,,-5.3939177125483155,-126.42635749941424,-3.971405855702556,0.0974502364330085,24.33847354775634,-25.754841477179383,3.200697179,1.615305118,,,,86.3,2614.0,5.8,823045,660710,664034,665487,592518,593428,657757,701538,669392,54.7,,,,,,,,41,2,Slider,3,1,3,1,1,3,3,1,Standard,Standard,188.0,-0.008,-0.056,,,,,0.056,,2,2,0.804,0.804,30,24,31,25,1,2,3.0,1.0,3.0,1.0,2.46,-0.09,-0.09,55.4,,,,,,2026
SL,2026-06-16,86.3,1.95,6.09,"Matsui, Yuki",699625,673513,,swinging_strike,,,,,5.0,,R,L,L,STL,SD,S,,,0,0,2026,-0.34,0.58,-0.0215905116868884,2.4046553835485382,,676475.0,691026.0,2,5,Bot,,,,,,,-3.895996213014081,-125.64021079453848,-3.517669653616153,-2.865292252007588,24.16102094467163,-25.57997526870492,3.200697179,1.615305118,,,,85.6,2626.0,5.7,823045,660710,664034,665487,592518,593428,657757,701538,669392,54.79,,,,,,,,41,1,Slider,3,1,3,1,1,3,3,1,Strategic,Standard,189.0,-0.004,-0.032,75.3,8.0,1.859520792,,0.032,,2,2,0.808,0.808,30,24,31,25,1,2,3.0,1.0,3.0,1.0,2.47,-0.34,-0.34,56.2,33.57924551394186,-27.09634302001609,35.784686027451066,37.26076436980694,54.93222828301051,2026
FF,2026-06-16,93.2,1.99,6.17,"Matsui, Yuki",691026,673513,walk,ball,,,,,12.0,Masyn Winn walks. Alec Burleson to 2nd.,R,R,L,STL,SD,B,,,3,2,2026,0.63,1.75,1.5901787641994931,3.073933711948249,,,676475.0,2,5,Bot,,,,,,,-2.3945719221723145,-135.59936583978305,-5.830053820896852,8.279186196631668,31.520825854542323,-9.504227567254482,3.081340223,1.555068898,,,,92.3,2534.0,5.9,823045,660710,664034,665487,592518,593428,657757,701538,669392,54.61,,0.698418,0.7,1.0,0.0,0.0,,40,7,4-Seam Fastball,3,1,3,1,1,3,3,1,Standard,Standard,153.0,0.012,0.215,,,,,-0.215,,2,2,0.796,0.796,30,24,31,24,1,2,3.0,1.0,3.0,1.0,0.88,0.63,-0.63,50.3,,,,,,2026
FF,2026-06-16,93.0,2.17,6.05,"Matsui, Yuki",691026,673513,,foul,,,,,6.0,,R,R,L,STL,SD,S,,,3,2,2026,0.73,1.39,0.7474186323272768,2.035278967299164,,,676475.0,2,5,Bot,,,,,,,-5.195337463061465,-135.2758984158271,-7.344068419217085,10.102386029541613,28.539520461347653,-13.685760647974837,3.081340223,1.555068898,321.0,92.1,28.0,92.4,2449.0,5.9,823045,660710,664034,665487,592518,593428,657757,701538,669392,54.62,,,,,,,,40,6,4-Seam Fastball,3,1,3,1,1,3,3,1,Standard,Standard,150.0,0.0,0.0,72.3,6.9,,,0.0,92.1,2,2,0.796,0.796,30,24,31,24,1,2,3.0,1.0,3.0,1.0,1.24,0.73,-0.73,48.9,4.084742849791282,26.483898185533857,28.91821344865163,39.82271388269281,25.182391459774927,2026
FS,2026-06-16,83.0,1.93,6.07,"Matsui, Yuki",691026,673513,,ball,,,,,13.0,,R,R,L,STL,SD,B,,,2,2,2026,0.67,0.55,-0.4166062840102439,1.022130918908657,,,676475.0,2,5,Bot,,,,,,,-6.562981928208664,-120.66172117782764,-5.877106543211148,7.777896709222493,22.767556664392075,-25.829632928110055,3.081340223,1.555068898,,,,82.4,1013.0,5.9,823045,660710,664034,665487,592518,593428,657757,701538,669392,54.62,,,,,,,,40,5,Split-Finger,3,1,3,1,1,3,3,1,Standard,Standard,129.0,0.004,0.081,,,,,-0.081,,2,2,0.792,0.792,30,24,31,24,1,2,3.0,1.0,3.0,1.0,2.75,0.67,-0.67,57.9,,,,,,2026
FF,2026-06-16,92.1,2.13,6.12,"Matsui, Yuki",691026,673513,,foul,,,,,2.0,,R,R,L,STL,SD,S,,,2,1,2026,0.46,1.6,0.1567784276338906,3.040752063085193,,,676475.0,2,5,Bot,,,,,,,-5.915398706102173,-133.99398369557497,-5.2289186807301125,6.908764008530294,30.24795073043488,-12.02333356502272,3.081340223,1.555068898,187.0,74.9,20.0,91.1,2508.0,5.8,823045,660710,664034,665487,592518,593428,657757,701538,669392,54.7,,,,,,,,40,4,4-Seam Fastball,3,1,3,1,1,3,3,1,Standard,Standard,158.0,-0.003,-0.071,73.3,6.4,,,0.071,88.0,2,2,0.795,0.795,30,24,31,24,1,2,3.0,1.0,3.0,1.0,1.1,0.46,-0.46,49.4,1.6893216196533716,15.082163730103188,24.72961463152368,33.05121223811011,24.96891410554993,2026
FS,2026-06-16,83.0,1.98,6.01,"Matsui, Yuki",691026,673513,,ball,,,,,14.0,,R,R,L,STL,SD,B,,,1,1,2026,0.92,0.11,1.2187632778742254,0.8263159517878544,,,676475.0,2,5,Bot,,,,,,,-3.526553155844012,-120.73903953326266,-5.314833691426831,9.657722066682496,23.295502787696194,-30.317526953446613,3.081340223,1.555068898,,,,82.5,1088.0,6.0,823045,660710,664034,665487,592518,593428,657757,701538,669392,54.54,,,,,,,,40,3,Split-Finger,3,1,3,1,1,3,3,1,Standard,Standard,133.0,0.002,0.054,,,,,-0.054,,2,2,0.793,0.793,30,24,31,24,1,2,3.0,1.0,3.0,1.0,3.2,0.92,-0.92,51.1,,,,,,2026
FS,2026-06-16,82.9,2.06,6.05,"Matsui, Yuki",691026,673513,,swinging_strike_blocked,,,,,14.0,,R,R,L,STL,SD,S,,,1,0,2026,0.82,0.16,0.7293657937558934,0.7179075451325989,,,676475.0,2,5,Bot,,,,,,,-4.588244883251976,-120.6167859205022,-5.748118355501367,8.848764070956394,22.77538252954685,-29.67458375080224,3.081340223,1.555068898,,,,82.3,1060.0,5.8,823045,660710,664034,665487,592518,593428,657757,701538,669392,54.65,,,,,,,,40,2,Split-Finger,3,1,3,1,1,3,3,1,Standard,Standard,129.0,-0.002,-0.05,71.3,9.1,9.641900124,,0.05,,2,2,0.795,0.795,30,24,31,24,1,2,3.0,1.0,3.0,1.0,3.15,0.82,-0.82,54.1,24.48048889494997,-41.54423498569405,30.63136666392063,38.98071938502593,58.51311527259773,2026
FF,2026-06-16,92.4,2.08,6.15,"Matsui, Yuki",691026,673513,,ball,,,,,12.0,,R,R,L,STL,SD,B,,,0,0,2026,0.61,1.62,0.1471237673559549,3.3426959028144765,,,676475.0,2,5,Bot,,,,,,,-6.162626228044865,-134.47608544897264,-4.696612899832469,8.740656216149658,28.95950233224854,-11.674932701367135,3.081340223,1.555068898,,,,91.8,2531.0,5.9,823045,660710,664034,665487,592518,593428,657757,701538,669392,54.62,,,,,,,,40,1,4-Seam Fastball,3,1,3,1,1,3,3,1,Standard,Standard,156.0,0.001,0.038,,,,,-0.038,,2,2,0.794,0.794,30,24,31,24,1,2,3.0,1.0,3.0,1.0,1.05,0.61,-0.61,51.1,,,,,,2026
FF,2026-06-16,92.6,1.86,6.2,"Matsui, Yuki",663457,673513,sac_fly,hit_into_play,,,,,5.0,Lars Nootbaar out on a sacrifice fly to center fielder Jackson Merrill. Iván Herrera scores.,R,L,L,STL,SD,X,8.0,fly_ball,3,1,2026,0.5,1.51,-0.0477203882434578,2.6313163282911463,671056.0,,676475.0,1,5,Bot,90.65,86.54,,,,,-5.881956141435293,-134.72734771923322,-6.412001121324162,7.389977841803772,28.000274542459977,-12.524671845834591,3.259498032,1.644980315,293.0,96.6,47.0,92.0,2434.0,5.8,823045,660710,664034,665487,592518,593428,657757,701538,669392,54.66,,0.016,0.0,1.0,0.0,0.0,3.0,39,5,4-Seam Fastball,2,1,2,1,1,3,3,1,Standard,Standard,156.0,0.011,-0.273,78.1,7.0,,,0.273,96.6,1,1,0.783,0.783,30,28,31,29,1,2,3.0,1.0,3.0,1.0,1.14,0.5,0.5,51.5,9.305988481690315,-5.326752856224565,27.519095483741747,38.286506943447,30.38890877625497,2026
SL,2026-06-16,87.7,1.81,6.14,"Matsui, Yuki",663457,673513,,ball,,,,,13.0,,R,L,L,STL,SD,B,,,2,1,2026,-0.11,0.61,-1.305367140272944,0.8242487758857284,671056.0,,676475.0,1,5,Bot,,,,,,,-7.143750420476733,-127.4864683325958,-7.713514502700952,0.1890121867623741,24.152194090565537,-24.17307510448228,3.259498032,1.644980315,,,,87.2,2671.0,5.8,823045,660710,664034,665487,592518,593428,657757,701538,669392,54.67,,,,,,,,39,4,Slider,2,1,2,1,1,2,2,1,Standard,Standard,160.0,0.008,0.113,,,,,-0.113,,1,1,0.775,0.775,30,28,31,29,1,2,3.0,1.0,3.0,1.0,2.34,-0.11,-0.11,52.6,,,,,,2026
FF,2026-06-16,91.4,1.89,6.19,"Matsui, Yuki",663457,673513,,foul,,,,,5.0,,R,L,L,STL,SD,S,,,2,0,2026,0.55,1.63,0.2501405488282756,2.6717654620622264,671056.0,,676475.0,1,5,Bot,,,,,,,-5.22359669303366,-132.84652376869064,-6.267231351944898,7.591114046008195,28.79595376087077,-11.74032776223934,3.259498032,1.644980315,178.0,77.1,65.0,90.7,2464.0,5.9,823045,660710,664034,665487,592518,593428,657757,701538,669392,54.57,,,,,,,,39,3,4-Seam Fastball,2,1,2,1,1,2,2,1,Standard,Standard,159.0,-0.005,-0.06,74.8,6.8,,,0.06,88.0,1,1,0.78,0.78,30,28,31,29,1,2,3.0,1.0,3.0,1.0,1.11,0.55,0.55,55.0,9.538443404441578,-3.1219449453267365,31.10506016775309,34.64877585503502,30.928497994511176,2026
SL,2026-06-16,86.8,1.89,6.11,"Matsui, Yuki",663457,673513,,ball,,,,,13.0,,R,L,L,STL,SD,B,,,1,0,2026,-0.16,0.72,-1.8884648851069992,1.9186834099882255,671056.0,,676475.0,1,5,Bot,,,,,,,-8.483221790225663,-126.1162717163009,-5.056520183383365,-0.0759204514120499,24.717787984057846,-23.65688346742662,3.259498032,1.644980315,,,,86.0,2623.0,5.8,823045,660710,664034,665487,592518,593428,657757,701538,669392,54.72,,,,,,,,39,2,Slider,2,1,2,1,1,2,2,1,Standard,Standard,167.0,0.005,0.049,,,,,-0.049,,1,1,0.775,0.775,30,28,31,29,1,2,3.0,1.0,3.0,1.0,2.31,-0.16,-0.16,57.0,,,,,,2026
SL,2026-06-16,87.8,1.75,6.2,"Matsui, Yuki",663457,673513,,blocked_ball,,,,,13.0,,R,L,L,STL,SD,B,,,0,0,2026,-0.11,0.72,-1.1312613889083314,0.5412728960938653,671056.0,,676475.0,1,5,Bot,,,,,,,-6.567268265423166,-127.42454008403551,-8.665658871885492,0.2158602661859044,26.792270028149943,-22.7150288599209,3.259498032,1.644980315,,,,86.7,2516.0,5.8,823045,660710,664034,665487,592518,593428,657757,701538,669392,54.74,,,,,,,,39,1,Slider,2,1,2,1,1,2,2,1,Standard,Standard,150.0,0.002,0.021,,,,,-0.021,,1,1,0.773,0.773,30,28,31,29,1,2,3.0,1.0,3.0,1.0,2.26,-0.11,-0.11,54.1,,,,,,2026
ST,2026-06-13,80.8,2.11,5.96,"Matsui, Yuki",702616,673513,strikeout,swinging_strike,,,,,8.0,Jackson Holliday strikes out swinging.,R,L,L,BAL,SD,S,2.0,,0,2,2026,-1.53,-0.22,-0.1939351163348273,1.8642865132351103,,641933.0,,2,6,Bot,,,,,,,-2.0909984533064025,-117.65389155159916,-1.816314770137398,-13.756887603317692,22.819324236002185,-34.06294961491043,3.168225066,1.598917323,,,,80.0,2995.0,5.8,824828,660710,657757,665487,592518,823550,669392,701538,687749,54.74,,0.0,0.0,1.0,0.0,0.0,,56,3,Sweeper,2,6,2,6,6,2,2,6,Infield shade,Standard,329.0,-0.013,-0.18,72.3,8.2,1.28448288,,0.18,,-4,-4,0.072,0.072,30,22,31,23,1,2,4.0,1.0,3.0,1.0,3.71,-1.53,-1.53,52.0,28.206547636893784,-27.420163402551704,35.64728189178963,33.9884808952582,46.56529251227015,2026
SL,2026-06-13,86.8,2.01,6.03,"Matsui, Yuki",702616,673513,,swinging_strike,,,,,7.0,,R,L,L,BAL,SD,S,,,0,1,2026,-0.5,0.58,-0.716081724404869,1.5171380880043135,,641933.0,,2,6,Bot,,,,,,,-5.355607460147393,-126.25480630206,-5.531284866430627,-4.3248553248131305,24.911639274173613,-25.090464703195167,3.168225066,1.598917323,,,,86.2,2682.0,5.8,824828,660710,657757,665487,592518,823550,669392,701538,687749,54.66,,,,,,,,56,2,Slider,2,6,2,6,6,2,2,6,Infield shade,Standard,191.0,-0.006,-0.063,64.3,7.6,2.273921544,,0.063,,-4,-4,0.078,0.078,30,22,31,23,1,2,4.0,1.0,3.0,1.0,2.44,-0.5,-0.5,56.0,18.077656996079956,0.1379109160406997,35.921005153032844,42.105504229563834,32.86926893751651,2026
FF,2026-06-13,93.0,2.03,6.07,"Matsui, Yuki",702616,673513,,called_strike,,,,,2.0,,R,L,L,BAL,SD,S,,,0,0,2026,0.45,1.59,0.079185598502503,2.8846255044760536,,641933.0,,2,6,Bot,,,,,,,-5.9063172712069925,-135.279190528287,-5.717430772510019,6.797107342103192,29.114641904767108,-11.53837543659993,3.168225066,1.598917323,,,,92.6,2487.0,6.0,824828,660710,657757,665487,592518,823550,669392,701538,687749,54.48,,,,,,,,56,1,4-Seam Fastball,2,6,2,6,6,2,2,6,Infield shade,Standard,159.0,-0.003,-0.04,,,,,0.04,,-4,-4,0.081,0.081,30,22,31,23,1,2,4.0,1.0,3.0,1.0,1.04,0.45,0.45,51.9,,,,,,2026
FF,2026-06-13,92.7,1.86,6.06,"Matsui, Yuki",641933,673513,double,hit_into_play,,,,,4.0,Tyler O'Neill doubles (5) on a sharp line drive to left fielder Samad Taylor.,R,R,L,BAL,SD,X,7.0,line_drive,0,1,2026,-0.05,1.41,-0.437811955748221,2.286885191444098,,,,2,6,Bot,59.23,127.37,,,,,-5.644740093589508,-134.73945498636795,-6.688963954059605,0.6639747668485418,30.16001632342902,-13.67169048975927,3.097137467,1.563041339,184.0,106.3,13.0,91.9,2528.0,5.9,824828,660710,657757,665487,592518,823550,669392,701538,687749,54.55,0.886,0.883,1.25,1.0,1.0,1.0,5.0,55,2,4-Seam Fastball,2,6,2,6,6,2,2,6,Standard,Standard,156.0,0.016,0.612,74.4,7.4,,1.183,-0.612,106.3,-4,-4,0.065,0.065,30,31,31,31,1,2,4.0,1.0,3.0,4.0,1.25,-0.05,0.05,55.4,17.614606899133847,-4.527419187468285,40.78343602330218,28.175161425579148,33.76417909189075,2026
SL,2026-06-13,86.8,2.05,5.96,"Matsui, Yuki",641933,673513,,called_strike,,,,,14.0,,R,R,L,BAL,SD,S,,,0,0,2026,-0.31,0.46,0.8795826494784177,1.9453670844737996,,,,2,6,Bot,,,,,,,-2.1021167827936384,-126.49090327229143,-4.226589376576797,-3.054938608080429,21.824987398952437,-26.6179213196234,3.097137467,1.563041339,,,,86.7,2587.0,5.8,824828,660710,657757,665487,592518,823550,669392,701538,687749,54.69,,,,,,,,55,1,Slider,2,6,2,6,6,2,2,6,Standard,Standard,174.0,-0.001,-0.045,,,,,0.045,,-4,-4,0.066,0.066,30,31,31,31,1,2,4.0,1.0,3.0,4.0,2.52,-0.31,0.31,47.3,,,,,,2026
FS,2026-06-13,84.3,2.16,6.05,"Matsui, Yuki",691723,673513,field_out,hit_into_play,,,,,14.0,"Coby Mayo grounds out, third baseman Manny Machado to first baseman Gavin Sheets.",R,R,L,BAL,SD,X,5.0,ground_ball,0,1,2026,0.7,0.28,1.1232906003641825,1.9980272857298949,,,,1,6,Bot,99.62,170.94,,,,,-3.754791533633132,-122.79055032005375,-3.392730178786989,7.776543596620813,23.86194398592085,-28.85955594918152,3.413959974,1.722933071,7.0,67.1,-16.0,83.7,1220.0,5.8,824828,660710,657757,665487,592518,823550,669392,701538,687749,54.7,0.037,0.033,0.0,1.0,0.0,0.0,2.0,54,2,Split-Finger,2,6,2,6,6,2,2,6,Infield shade,Standard,115.0,-0.01,-0.22,65.4,7.6,,0.038,0.22,88.0,-4,-4,0.076,0.076,30,24,31,25,1,0,4.0,1.0,3.0,1.0,2.91,0.7,-0.7,50.5,11.668879376138976,-8.827885666009598,36.697869682249895,47.144150070645736,33.439992050855096,2026
SL,2026-06-13,87.4,2.02,6.02,"Matsui, Yuki",691723,673513,,swinging_strike,,,,,9.0,,R,R,L,BAL,SD,S,,,0,0,2026,-0.42,0.64,0.4302370575382401,1.6625280990600813,,,,1,6,Bot,,,,,,,-2.890469618498569,-127.3789551453337,-5.54654442195816,-4.111396193131815,21.38385298985373,-24.31098404000159,3.413959974,1.722933071,,,,87.4,2668.0,5.8,824828,660710,657757,665487,592518,823550,669392,701538,687749,54.71,,,,,,,,54,1,Slider,2,6,2,6,6,2,2,6,Standard,Standard,171.0,-0.002,-0.041,76.4,7.8,1.210727556,,0.041,,-4,-4,0.078,0.078,30,24,31,25,1,0,4.0,1.0,3.0,1.0,2.29,-0.42,0.42,50.6,16.541283028763367,-16.049127122849814,38.288239063819944,38.915997474841966,40.10687961225995,2026
FF,2026-06-13,93.5,2.12,6.1,"Matsui, Yuki",665750,673513,strikeout,swinging_strike,,,,,3.0,Leody Taveras strikes out swinging.,R,R,L,BAL,SD,S,2.0,,2,2,2026,0.32,1.51,0.2915536011018936,3.2888879454751914,,,,0,6,Bot,,,,,,,-5.3077072089969155,-136.0758047373131,-4.6563404952502605,5.103425270591894,28.38489631979544,-12.612768429028227,3.286704396,1.65871063,,,,92.8,2513.0,5.7,824828,660710,657757,665487,592518,823550,669392,701538,687749,54.76,,0.0,0.0,1.0,0.0,0.0,,53,7,4-Seam Fastball,2,6,2,6,6,2,2,6,Standard,Standard,158.0,-0.017,-0.232,70.7,6.1,1.062480984,,0.232,,-4,-4,0.095,0.095,30,27,31,28,1,2,4.0,2.0,3.0,1.0,1.09,0.32,-0.32,57.9,-8.526269030671992,32.03932403522743,26.724571008926997,43.3937392346804,13.18523749871408,2026
SL,2026-06-13,86.9,1.94,6.04,"Matsui, Yuki",665750,673513,,ball,,,,,13.0,,R,R,L,BAL,SD,B,,,1,2,2026,-0.56,0.24,-1.6588517304644097,1.1278407314948602,,,,0,6,Bot,,,,,,,-7.280143141328699,-126.40152197881392,-5.88742346298188,-4.849349831933418,21.358338051685532,-28.741590543072977,3.286704396,1.65871063,,,,86.9,2790.0,5.9,824828,660710,657757,665487,592518,823550,669392,701538,687749,54.58,,,,,,,,53,6,Slider,2,6,2,6,6,2,2,6,Standard,Standard,240.0,0.003,0.046,,,,,-0.046,,-4,-4,0.092,0.092,30,27,31,28,1,2,4.0,2.0,3.0,1.0,2.74,-0.56,0.56,54.5,,,,,,2026
FS,2026-06-13,83.4,2.15,6.02,"Matsui, Yuki",665750,673513,,foul,,,,,14.0,,R,R,L,BAL,SD,S,,,1,2,2026,0.58,-0.23,0.2029584739974648,1.4717423621038543,,,,0,6,Bot,,,,,,,-5.5288260213019385,-121.39442000264748,-3.3160272232838968,6.787037307465222,23.295525200707058,-34.016137676567524,3.286704396,1.65871063,,,,82.9,1088.0,5.9,824828,660710,657757,665487,592518,823550,669392,701538,687749,54.6,,,,,,,,53,5,Split-Finger,2,6,2,6,6,2,2,6,Standard,Standard,111.0,0.0,0.0,69.6,7.4,,,0.0,,-4,-4,0.092,0.092,30,27,31,28,1,2,4.0,2.0,3.0,1.0,3.5,0.58,-0.58,54.9,6.112740174632144,-1.864136939225462,34.058084318711984,42.65944557585046,34.84811437098399,2026
FF,2026-06-13,91.9,1.96,6.13,"Matsui, Yuki",665750,673513,,ball,,,,,11.0,,R,R,L,BAL,SD,B,,,0,2,2026,0.32,1.49,-0.132583729807237,3.976431913030482,,,,0,6,Bot,,,,,,,-5.88045228745244,-133.63822628434428,-2.6565666348560533,5.1768072934950835,30.819607976496023,-14.011163182331943,3.286704396,1.65871063,,,,90.9,2431.0,5.9,824828,660710,657757,665487,592518,823550,669392,701538,687749,54.63,,,,,,,,53,4,4-Seam Fastball,2,6,2,6,6,2,2,6,Standard,Standard,161.0,0.002,0.022,,,,,-0.022,,-4,-4,0.09,0.09,30,27,31,28,1,2,4.0,2.0,3.0,1.0,1.23,0.32,-0.32,50.8,,,,,,2026
FS,2026-06-13,83.4,2.25,6.01,"Matsui, Yuki",665750,673513,,foul,,,,,6.0,,R,R,L,BAL,SD,S,,,0,2,2026,0.5,0.79,0.6708905289881267,2.338066707308476,,,,0,6,Bot,,,,,,,-4.530083443945834,-121.24230003112748,-3.233658466974857,5.878888914477116,26.44860191745314,-24.013453189982883,3.286704396,1.65871063,130.0,68.9,14.0,82.3,993.0,5.8,824828,660710,657757,665487,592518,823550,669392,701538,687749,54.65,,,,,,,,53,3,Split-Finger,2,6,2,6,6,2,2,6,Standard,Standard,109.0,0.0,0.0,71.4,7.6,,,0.0,88.0,-4,-4,0.09,0.09,30,27,31,28,1,2,4.0,2.0,3.0,1.0,2.53,0.5,-0.5,47.8,6.248607581037938,2.308487024163352,28.71863087556449,47.31708641528545,32.075068171532074,2026
FS,2026-06-13,82.4,2.1,6.06,"Matsui, Yuki",665750,673513,,swinging_strike,,,,,14.0,,R,R,L,BAL,SD,S,,,0,1,2026,0.99,-0.08,0.8473941438994279,1.0990159454072042,,,,0,6,Bot,,,,,,,-4.716746580415503,-119.85371785779344,-4.203258599807733,10.457372795129109,26.479754054143992,-32.25377000747693,3.286704396,1.65871063,,,,81.2,1003.0,5.8,824828,660710,657757,665487,592518,823550,669392,701538,687749,54.7,,,,,,,,53,2,Split-Finger,2,6,2,6,6,2,2,6,Standard,Standard,110.0,-0.005,-0.054,72.9,8.3,3.714430092,,0.054,,-4,-4,0.095,0.095,30,27,31,28,1,2,4.0,2.0,3.0,1.0,3.48,0.99,-0.99,53.6,13.22605206331812,-17.317297775965315,33.64031132373951,48.57176103278093,41.61613387038757,2026
FF,2026-06-13,91.3,1.97,6.08,"Matsui, Yuki",665750,673513,,called_strike,,,,,8.0,,R,R,L,BAL,SD,S,,,0,0,2026,0.46,1.59,0.2383707086932525,1.6221407519474529,,,,0,6,Bot,,,,,,,-5.2850343566214715,-132.54000306806324,-8.396889420636603,6.696605250563829,32.047542987769944,-11.834344522132522,3.286704396,1.65871063,,,,90.1,2413.0,6.0,824828,660710,657757,665487,592518,823550,669392,701538,687749,54.49,,,,,,,,53,1,4-Seam Fastball,2,6,2,6,6,2,2,6,Standard,Standard,157.0,-0.003,-0.041,,,,,0.041,,-4,-4,0.098,0.098,30,27,31,28,1,2,4.0,2.0,3.0,1.0,1.19,0.46,-0.46,53.9,,,,,,2026
FS,2026-06-09,82.0,2.1,6.01,"Matsui, Yuki",668715,673513,field_out,hit_into_play,,,,,14.0,"Spencer Steer grounds out, second baseman Fernando Tatis Jr. to first baseman Gavin Sheets.",R,R,L,SD,CIN,X,4.0,ground_ball,2,2,2026,0.49,-0.1,0.8077993427401452,1.2307500432000331,,,,2,11,Top,125.62,155.63,,,,,-3.787658758968471,-119.3808830404352,-3.7669346456171264,5.38811682435503,23.854432517171627,-32.547844143223514,3.096259843,1.562598425,3.0,84.3,-21.0,80.9,898.0,5.6,823290,666023,657757,665487,592518,823550,669392,701538,687749,54.87,0.082,0.081,0.0,1.0,0.0,0.0,2.0,94,5,Split-Finger,3,5,5,3,5,3,5,3,Standard,Standard,116.0,0.025,-0.223,67.4,7.3,,0.1,0.223,88.0,-2,2,0.186,0.814,30,28,31,29,1,5,2.0,1.0,4.0,1.0,3.49,0.49,-0.49,55.8,-2.928986412561338,10.32529288740247,32.816377852825276,42.65323748846457,19.39326858365573,2026
FS,2026-06-09,82.7,2.09,6.03,"Matsui, Yuki",668715,673513,,ball,,,,,14.0,,R,R,L,SD,CIN,B,,,1,2,2026,0.4,1.11,1.3861023173727665,2.091406290954705,,,,2,11,Top,,,,,,,-2.3513758424919105,-120.36659322720443,-4.362449599627292,4.362672154442999,25.339850552673163,-20.76934791992175,3.096259843,1.562598425,,,,81.5,997.0,5.7,823290,666023,657757,665487,592518,823550,669392,701538,687749,54.85,,,,,,,,94,4,Split-Finger,3,5,5,3,5,3,5,3,Standard,Standard,121.0,0.016,0.041,,,,,-0.041,,-2,2,0.17,0.83,30,28,31,29,1,5,2.0,1.0,4.0,1.0,2.25,0.4,-0.4,55.4,,,,,,2026
